Date,XOM_Close,XOM_Volume,Crude_Close,Crude_Volume,XLE
11/5/2002,35.580002,13838300,26.14,99398,22.200001
11/6/2002,35.110001,13006800,25.77,109427,22.4
11/7/2002,34.48,10042900,25.38,102204,21.98
11/8/2002,34.610001,9743200,25.78,102515,21.85
11/11/2002,33.869999,8758800,25.94,91117,21.58
11/12/2002,34.040001,10448700,25.9,77589,21.51
11/13/2002,33.400002,12262900,25.19,116923,21.030001
11/14/2002,34.5,13057100,25.29,97778,21.709999
11/15/2002,34.849998,11186000,25.51,67541,21.879999
11/18/2002,34.970001,8947500,26.71,83886,21.9
11/19/2002,35.200001,9911900,26.42,67210,21.9
11/20/2002,35.240002,10245800,26.98,41927,22.33
11/21/2002,34.860001,12584600,26.8,41927,22.5
11/22/2002,34.220001,14077300,26.76,74617,22.02
11/25/2002,34.599998,9496300,26.11,81342,22.200001
11/26/2002,33.959999,11773100,26.4,58893,21.780001
11/27/2002,34.959999,10478900,26.89,74072,22.17
11/29/2002,34.799999,5203700,26.89,74072,22.440001
12/2/2002,34.580002,11803800,27.24,92475,22.51
12/3/2002,34.900002,12990600,27.3,90640,22.73
12/4/2002,34.77,13499200,26.71,113979,22.530001
12/5/2002,34.77,11348800,27.29,68103,22.68
12/6/2002,35.150002,12631000,26.93,78572,22.9
12/9/2002,34.509998,12036000,27.2,66646,22.5
12/10/2002,35.040001,9500900,27.74,128672,22.85
12/11/2002,35.02,9995200,27.4,84577,22.73
12/12/2002,34.880001,9573800,28.01,103960,22.93
12/13/2002,35.040001,15616600,28.44,96771,22.870001
12/16/2002,35.860001,13512600,30.1,98041,23.26
12/17/2002,35.52,11299500,30.1,79689,23.02
12/18/2002,35.540001,12531800,30.44,64164,22.83
12/19/2002,35.150002,11564100,30.56,36633,22.6
12/20/2002,35.700001,20709100,30.1,36633,22.940001
12/23/2002,35.75,10108900,31.75,68872,23.040001
12/24/2002,35.419998,4196900,31.97,34812,22.93
12/26/2002,35.32,7451900,32.49,41147,22.67
12/27/2002,34.639999,10271000,32.72,61580,22.18
12/30/2002,34.75,13358300,31.37,82023,22.290001
12/31/2002,34.939999,11602600,31.2,58723,22.33
1/2/2003,35.470001,12798800,31.85,62480,22.799999
1/3/2003,35.5,9221900,33.08,68416,22.76
1/6/2003,36.380001,11925100,32.1,98247,22.950001
1/7/2003,35.150002,14600300,31.08,124257,22.200001
1/8/2003,35,12677600,30.56,108037,21.99
1/9/2003,35.740002,11459700,31.99,111722,22.27
1/10/2003,35.240002,11082500,31.68,98555,22.09
1/13/2003,35.099998,10181400,32.26,90730,22.01
1/14/2003,35.419998,9594700,32.37,113996,22.1
1/15/2003,34.93,11802500,33.2,111645,22.17
1/16/2003,35.09,10829300,33.66,71730,22.389999
1/17/2003,34.720001,10826900,33.91,73636,22.219999
1/21/2003,33.919998,12169800,34.61,73636,21.700001
1/22/2003,33.490002,15991200,32.85,84590,21.639999
1/23/2003,33.41,10857800,32.25,109024,21.700001
1/24/2003,32.689999,12763400,33.28,95524,21.32
1/27/2003,31.82,14653000,32.29,88859,20.65
1/28/2003,32.66,15268600,32.67,56606,21
1/29/2003,33.849998,17058100,33.63,98104,21.68
1/30/2003,33.23,16315000,33.85,61889,21.34
1/31/2003,34.150002,16386900,33.51,92521,21.77
2/3/2003,34.630001,12181700,32.76,74718,21.940001
2/4/2003,34.630001,12801300,33.58,81566,22.09
2/5/2003,34.130001,12156500,33.93,88323,21.93
2/6/2003,33.610001,11956900,34.16,85546,21.84
2/7/2003,33.349998,9300500,35.12,99482,21.639999
2/10/2003,33.610001,10395000,34.48,90532,21.92
2/11/2003,33.369999,9983900,35.44,95200,21.780001
2/12/2003,32.700001,9607600,35.77,113197,21.4
2/13/2003,33.130001,11359900,36.36,95544,21.299999
2/14/2003,33.439999,12265900,36.8,86112,21.469999
2/18/2003,33.75,12118700,36.96,47153,21.82
2/19/2003,33.779999,9364800,37.16,61384,21.799999
2/20/2003,33.630001,9317900,36.79,61384,21.75
2/21/2003,34.18,13706200,35.58,76700,22.23
2/24/2003,34,12191800,36.48,71129,22.42
2/25/2003,34.139999,13866500,36.06,111118,22.299999
2/26/2003,33.84,12328300,37.7,122297,22.360001
2/27/2003,33.98,12705200,37.2,158955,22.23
2/28/2003,34.02,12936600,36.6,95700,22.41
3/3/2003,34.459999,12094000,35.88,68657,22.49
3/4/2003,34.23,10453100,36.89,81812,22.379999
3/5/2003,34.919998,12192000,36.69,87728,22.58
3/6/2003,34.560001,12140800,37,61131,22.6
3/7/2003,34.790001,13199300,37.78,76890,22.6
3/10/2003,34.349998,11639200,37.27,77499,22.370001
3/11/2003,34.57,13179300,36.72,86103,22.15
3/12/2003,34.060001,18850500,37.83,90439,21.799999
3/13/2003,34.490002,13468400,36.01,97043,21.889999
3/14/2003,34.389999,15109200,35.38,97936,21.799999
3/17/2003,35.049999,17120900,34.93,90016,22.08
3/18/2003,35.25,12781400,31.67,63350,22.5
3/19/2003,35.59,12074500,29.88,55436,22.530001
3/20/2003,35.59,12171300,28.61,55436,22.75
3/21/2003,36,14987200,26.91,99957,22.379999
3/24/2003,35.310001,12115300,28.66,71666,22.049999
3/25/2003,35.669998,11220700,27.97,91288,22.25
3/26/2003,35.860001,13101600,28.63,73970,22.299999
3/27/2003,35.919998,10586700,30.37,76329,22.48
3/28/2003,36.029999,8197300,30.16,62050,22.68
3/31/2003,34.950001,14409200,31.04,46661,22.32
4/1/2003,35.650002,11611000,29.78,61232,22.74
4/2/2003,35.700001,9436800,28.56,66964,22.690001
4/3/2003,35.049999,12929200,28.97,63351,22.27
4/4/2003,35.52,10387200,28.62,56568,22.389999
4/7/2003,35.049999,11947700,27.96,64667,22.219999
4/8/2003,34.580002,12540700,28,59963,21.950001
4/9/2003,34.470001,11925300,28.85,69047,21.940001
4/10/2003,34.68,8725400,27.46,87443,22.24
4/11/2003,34.330002,9260300,28.14,67666,22.110001
4/14/2003,34.869999,8152000,28.63,62486,22.219999
4/15/2003,35.049999,8858200,29.29,67844,22.16
4/16/2003,34.689999,9622300,29.18,75181,21.860001
4/17/2003,35.029999,9032300,30.55,52777,22.299999
4/21/2003,34.869999,8200400,30.87,44295,22.290001
4/22/2003,35.419998,11554900,29.91,44295,22.6
4/23/2003,35.34,12681600,26.65,103204,22.6
4/24/2003,35.130001,8994600,26.64,101497,22.52
4/25/2003,34.790001,11468800,26.26,78214,22.24
4/28/2003,35.41,11482100,25.49,72986,22.34
4/29/2003,34.830002,11393000,25.24,67745,22.030001
4/30/2003,35.200001,20392200,25.8,106185,22.129999
5/1/2003,35.48,13476700,26.03,63783,22.24
5/2/2003,36.040001,12745600,25.67,76386,22.59
5/5/2003,35.450001,12596200,26.49,64682,22.73
5/6/2003,35.200001,14761700,25.72,82880,22.700001
5/7/2003,35.41,9740600,26.23,80449,22.85
5/8/2003,35.34,9054400,26.98,114422,22.879999
5/9/2003,35.470001,8604500,27.72,92479,23.030001
5/12/2003,35.549999,12257500,27.35,91932,23.139999
5/13/2003,35.529999,11035700,28.5,82522,23.4
5/14/2003,35.209999,10511500,29.17,97028,23.5
5/15/2003,35.290001,8949800,28.74,84178,23.51
5/16/2003,35.450001,11237700,29.14,57534,23.59
5/19/2003,35.040001,9147100,28.83,73843,23.35
5/20/2003,35.32,10327700,29.28,60671,23.26
5/21/2003,35.790001,14260600,28.6,60671,23.950001
5/22/2003,35.950001,12442200,28.85,69157,23.9
5/23/2003,35.98,9475200,29.16,43787,24.120001
5/27/2003,36.709999,15413000,29.35,82032,24.6
5/28/2003,36.450001,11783600,28.58,60401,24.309999
5/29/2003,35.970001,10919500,29.1,90655,24.08
5/30/2003,36.400002,12885000,29.56,64261,24.48
6/2/2003,36.580002,11442600,30.71,90954,24.610001
6/3/2003,36.98,11542200,30.67,58998,24.790001
6/4/2003,37.400002,12381100,30.05,96894,24.950001
6/5/2003,37.16,10907400,30.74,81561,24.82
6/6/2003,37.34,12194000,31.28,71448,24.77
6/9/2003,37.459999,8042400,31.45,70201,24.73
6/10/2003,37.540001,9069100,31.73,72429,24.879999
6/11/2003,38.200001,12358100,32.36,89788,25.6
6/12/2003,38.200001,10611200,31.51,80837,25.370001
6/13/2003,37.93,9909500,30.65,93747,24.950001
6/16/2003,38.310001,11095400,31.18,73456,24.92
6/17/2003,37.669998,13476200,31.07,52175,24.68
6/18/2003,37.34,12838200,30.36,61959,24.530001
6/19/2003,36.880001,11749900,29.96,54083,24.66
6/20/2003,36.889999,20441200,30.82,54083,24.450001
6/23/2003,36.939999,9594900,29.17,57350,24.379999
6/24/2003,36.900002,13179500,28.78,61196,24.360001
6/25/2003,36.66,11589700,29.95,97941,24.4
6/26/2003,36.700001,9045000,29.01,84874,24.290001
6/27/2003,36.369999,8980400,29.27,62785,24.200001
6/30/2003,35.91,13997200,30.19,74539,24.049999
7/1/2003,36.18,12560800,30.4,66776,24.030001
7/2/2003,36.279999,11313500,30.15,63596,24
7/3/2003,36.060001,6905200,30.42,67503,23.959999
7/7/2003,36.049999,10999500,30.13,50769,23.799999
7/8/2003,35.650002,11209500,30.22,78101,23.76
7/9/2003,35.860001,14858800,30.88,92227,24
7/10/2003,35.5,13235700,31.06,93475,23.639999
7/11/2003,35.599998,9433600,31.28,77341,23.709999
7/14/2003,35.299999,12027200,31.27,72329,23.5
7/15/2003,35.189999,12376900,31.62,89782,23.299999
7/16/2003,34.919998,13334600,31.05,96852,23.08
7/17/2003,35.200001,12737400,31.41,66721,23.23
7/18/2003,35.880001,13314700,31.96,43674,23.76
7/21/2003,35.380001,9359000,31.78,52738,23.629999
7/22/2003,35.720001,9317400,30.19,52738,23.57
7/23/2003,35.669998,8493600,29.67,82772,23.440001
7/24/2003,35.25,10877900,30.22,74874,23.219999
7/25/2003,35.759998,10994400,30.17,59914,23.43
7/28/2003,35.75,14999300,30.11,46995,23.33
7/29/2003,35.43,13576600,30.24,53712,23
7/30/2003,35.32,11486200,30.68,79811,23.030001
7/31/2003,35.580002,17034800,30.54,69186,23.200001
8/1/2003,35.330002,13680100,32.31,124906,23.139999
8/4/2003,35.610001,12784900,31.84,81255,22.9
8/5/2003,35.349998,11673200,32.22,70116,22.799999
8/6/2003,35.75,13184200,31.7,104572,23.200001
8/7/2003,36.25,14103000,32.39,90528,23.780001
8/8/2003,36.52,13370600,32.18,103578,23.85
8/11/2003,36.52,9115700,32.01,64463,23.959999
8/12/2003,36.709999,8645100,31.92,118300,24.129999
8/13/2003,36.5,8106200,30.78,128093,24.110001
8/14/2003,36.939999,9590500,31.09,95120,24.200001
8/15/2003,36.830002,6030300,31.05,60479,24.280001
8/18/2003,36.919998,9160000,30.89,54155,24.280001
8/19/2003,36.68,9648300,30.7,67645,24.17
8/20/2003,36.799999,6918400,30.95,67645,24.280001
8/21/2003,37.049999,8796900,31.88,109829,24.51
8/22/2003,36.529999,9335500,31.84,56114,24.129999
8/25/2003,36.77,7210700,31.56,61371,24.129999
8/26/2003,36.830002,9078900,31.95,73736,24.15
8/27/2003,37.25,11703600,31.21,84059,24.25
8/28/2003,37.549999,12248200,31.5,70881,24.65
8/29/2003,37.700001,8421400,31.57,55950,24.68
9/2/2003,37.970001,10965000,29.41,162822,24.84
9/3/2003,38.080002,11289200,29.49,93340,24.85
9/4/2003,38.16,10441200,28.98,111967,24.809999
9/5/2003,37.970001,8708300,28.88,61634,24.700001
9/8/2003,38.470001,8282000,28.85,89494,25.040001
9/9/2003,38.110001,9348700,29.18,64555,24.77
9/10/2003,38,9128900,29.35,86413,24.51
9/11/2003,38,9576100,28.82,66852,24.459999
9/12/2003,37.73,12423000,28.27,97626,24.49
9/15/2003,37.509998,7991500,28.14,62902,24.33
9/16/2003,37.709999,9303200,27.56,67041,24.370001
9/17/2003,36.84,14564500,27.03,74604,24.049999
9/18/2003,37.080002,10824700,27.17,59316,24.15
9/19/2003,36.990002,16882500,27.03,58548,24.25
9/22/2003,36.720001,11773800,26.96,58548,24.110001
9/23/2003,37.060001,9565900,27.13,72918,24.25
9/24/2003,36.900002,11743200,28.24,108963,24.370001
9/25/2003,37.150002,11523700,28.29,66072,24.15
9/26/2003,36.779999,9112500,28.16,53658,23.93
9/29/2003,37.02,8813300,28.4,48533,24.049999
9/30/2003,36.599998,11822200,29.2,101282,24.049999
10/1/2003,37.349998,13500900,29.39,87292,24.4
10/2/2003,37.560001,8956800,29.84,69885,24.559999
10/3/2003,37.75,11383200,30.4,82090,24.700001
10/6/2003,38.09,7229000,30.47,63038,24.85
10/7/2003,38.34,9107400,30.41,74837,24.969999
10/8/2003,38.040001,8165400,29.81,90271,24.799999
10/9/2003,37.950001,11186300,31.01,92470,24.719999
10/10/2003,38.299999,8229000,31.97,105368,24.9
10/13/2003,38.48,8759700,31.95,54867,25
10/14/2003,38.740002,7902900,31.82,79140,24.9
10/15/2003,38.490002,9372600,31.77,47666,24.540001
10/16/2003,38.91,8475900,31.54,54043,24.799999
10/17/2003,38.66,9626300,30.68,55591,24.629999
10/20/2003,38.619999,8157800,30.35,38278,24.620001
10/21/2003,38.349998,11989100,30.18,38278,24.700001
10/22/2003,37.349998,21405100,29.92,93903,24.370001
10/23/2003,37.599998,11554200,30.3,99011,24.33
10/24/2003,37.849998,9355400,30.16,82752,24.32
10/27/2003,37.740002,7462100,29.92,66221,24.219999
10/28/2003,38,12176700,29.56,77442,24.290001
10/29/2003,37.810001,9407400,28.91,120117,24.24
10/30/2003,36.299999,25982900,28.47,94680,23.91
10/31/2003,36.580002,16705600,29.11,70843,24.280001
11/3/2003,36.68,11876500,28.9,62830,24.129999
11/4/2003,36.32,15295300,28.75,53557,24.049999
11/5/2003,36.029999,12435800,30.3,126757,24.120001
11/6/2003,35.919998,12125600,30.26,101788,24.15
11/7/2003,35.560001,13687500,30.85,96469,24.209999
11/10/2003,35.759998,9488500,30.88,63431,24.17
11/11/2003,36.049999,10420300,31.15,68441,24.16
11/12/2003,36.02,8794300,31.33,92218,24.299999
11/13/2003,36.259998,9999600,31.9,104199,24.52
11/14/2003,36,18263300,32.37,89471,24.57
11/17/2003,35.599998,10461200,31.73,78253,24.32
11/18/2003,35.150002,12526900,33.28,74238,24.15
11/19/2003,35.439999,14499800,32.92,92327,24.209999
11/20/2003,35.310001,10228100,32.86,92327,24.15
11/21/2003,35.34,16137500,31.61,81958,23.969999
11/24/2003,35.560001,13648900,29.74,124076,24.1
11/25/2003,35.82,9780500,29.77,123182,24.24
11/26/2003,36.279999,10033500,30.41,81120,24.469999
11/28/2003,36.200001,4779200,30.41,81120,24.469999
12/1/2003,36.389999,13145700,29.95,67095,24.719999
12/2/2003,36.5,10813500,30.78,95511,24.889999
12/3/2003,36.540001,21433400,31.1,80917,24.75
12/4/2003,37.02,13984700,31.26,100175,25.35
12/5/2003,36.779999,9917000,30.73,74633,25.530001
12/8/2003,37.400002,12064100,32.1,101286,25.809999
12/9/2003,37.639999,12453700,31.76,88906,25.83
12/10/2003,37.790001,10492600,31.88,102941,25.85
12/11/2003,37.91,11813100,31.85,75903,25.98
12/12/2003,38.060001,7449200,33.04,98948,26.27
12/15/2003,37.799999,11926200,33.18,97766,25.940001
12/16/2003,38.470001,12930300,32.89,64234,26.33
12/17/2003,38.880001,12796200,33.35,45391,26.58
12/18/2003,39.41,14683900,33.71,54039,27.290001
12/19/2003,39.599998,17423600,33.02,54039,27.120001
12/22/2003,39.470001,11379300,31.87,82031,27.15
12/23/2003,39.75,10700500,31.95,59363,26.959999
12/24/2003,39.830002,4253700,32.86,60080,27.25
12/26/2003,40.049999,4619200,32.86,60080,27.360001
12/29/2003,40.580002,12274700,32.4,46731,27.68
12/30/2003,40.68,9806300,32.79,53717,27.74
12/31/2003,41,11637000,32.52,66694,27.549999
1/2/2004,40.630001,12180000,32.52,66694,27.540001
1/5/2004,41.580002,14668100,33.78,105704,28.07
1/6/2004,41.299999,12364400,33.7,103405,28.040001
1/7/2004,41,13561500,33.62,81675,27.75
1/8/2004,40.900002,14608300,33.98,92709,27.83
1/9/2004,40.290001,15826200,34.31,104687,27.969999
1/12/2004,40.860001,10321800,34.72,99677,28.049999
1/13/2004,40.68,9365500,34.43,120128,28.059999
1/14/2004,40.68,8539500,34.5,126272,27.99
1/15/2004,40.279999,10256500,33.44,102443,27.52
1/16/2004,40.5,13305200,35.07,60351,27.780001
1/20/2004,40.880001,10790000,36.2,60351,28.48
1/21/2004,41.43,11511800,34.58,88518,28.65
1/22/2004,41.279999,9422700,34.93,117574,28.51
1/23/2004,41.040001,11739000,34.94,100558,28.76
1/26/2004,41.549999,9565700,34.47,75617,28.93
1/27/2004,41.189999,10386700,34.12,85977,28.870001
1/28/2004,40.810001,12189400,33.62,102307,28.459999
1/29/2004,41.470001,16666200,32.81,112227,28.440001
1/30/2004,40.790001,11082300,33.05,96096,28.17
2/2/2004,40.689999,13964900,34.98,114741,28.33
2/3/2004,40.41,10048500,34.1,96805,28.219999
2/4/2004,40.349998,12106600,33.1,103750,28.02
2/5/2004,40.380001,9355100,33.08,114237,27.77
2/6/2004,40.509998,9928700,32.48,85112,27.959999
2/9/2004,40.73,8845600,32.83,73771,28.299999
2/10/2004,41.09,8722600,33.87,99999,28.68
2/11/2004,41.919998,14555600,34,100720,29.07
2/12/2004,41.91,9826100,33.98,86634,29.16
2/13/2004,41.91,11234500,34.56,85618,29.09
2/17/2004,42.23,8597700,35.19,97170,29.34
2/18/2004,41.799999,7767600,35.45,69710,29.030001
2/19/2004,41.950001,10518900,36,50134,29
2/20/2004,42.029999,11256400,35.6,50134,28.99
2/23/2004,42.580002,9583000,34.35,60426,29.219999
2/24/2004,42.310001,10385600,34.58,85169,29.27
2/25/2004,42.650002,10275000,35.68,106147,29.41
2/26/2004,42.310001,9332700,35.51,78746,29.51
2/27/2004,42.169998,13338600,36.16,72948,29.65
3/1/2004,42.52,15990500,36.86,84599,30.219999
3/2/2004,42.040001,11886600,36.66,56553,29.959999
3/3/2004,41.900002,13615700,35.8,99745,29.92
3/4/2004,41.75,8363400,36.64,91985,29.83
3/5/2004,42.490002,12789200,37.26,78190,30.09
3/8/2004,42.560001,10421600,36.57,74933,30.219999
3/9/2004,42.779999,14112100,36.28,88589,30.02
3/10/2004,42.43,18667900,36.1,94277,29.5
3/11/2004,41.349998,14986100,36.78,95428,28.84
3/12/2004,42.029999,11271700,36.19,124247,29.26
3/15/2004,41.779999,11621200,37.44,92394,29.32
3/16/2004,42.07,9720000,37.48,85244,29.309999
3/17/2004,42.240002,9077700,38.18,101251,29.719999
3/18/2004,42.459999,10556900,37.93,59792,30.02
3/19/2004,41.5,18987700,38.08,52591,29.280001
3/22/2004,40.939999,12364500,37.11,52591,29
3/23/2004,40.759998,10905800,37.45,74192,28.799999
3/24/2004,40.099998,13192300,37.01,82227,28.190001
3/25/2004,40.25,12703200,35.51,122171,28.08
3/26/2004,40.740002,11345400,35.73,105337,28.4
3/29/2004,41.09,9621800,35.45,58473,28.549999
3/30/2004,41.549999,10453100,36.25,86099,29.07
3/31/2004,41.59,12630500,35.76,139023,29.34
4/1/2004,41.52,11381200,34.27,120025,29
4/2/2004,41.91,11270900,34.39,111674,29.129999
4/5/2004,42.25,8649100,34.38,53690,29.280001
4/6/2004,42.189999,7449500,34.97,64434,29.280001
4/7/2004,41.900002,10144700,36.15,137272,29.280001
4/8/2004,42.450001,12242600,37.14,99137,29.540001
4/12/2004,43.110001,9950600,37.84,91677,30.1
4/13/2004,42.82,12351400,37.21,104636,29.84
4/14/2004,43.299999,11549600,36.72,117596,29.9
4/15/2004,43.68,12009400,37.57,121768,30.299999
4/16/2004,43.860001,10278000,37.74,69263,30.540001
4/19/2004,43.73,7110700,37.42,79571,30.469999
4/20/2004,43.299999,10363100,37.6,79571,29.85
4/21/2004,42.950001,10862800,35.73,118358,29.75
4/22/2004,43.299999,10243300,36.71,110465,30.34
4/23/2004,42.970001,7957300,36.46,70289,30.1
4/26/2004,43.009998,9476400,36.97,72079,30.27
4/27/2004,43.75,13363000,37.53,93210,30.9
4/28/2004,43.119999,11798800,37.46,107962,30.459999
4/29/2004,42.540001,13531100,37.31,86615,29.73
4/30/2004,42.549999,13186400,37.38,69879,29.84
5/3/2004,43.68,12381400,38.21,67882,30.530001
5/4/2004,43.52,13133700,38.98,96799,30.549999
5/5/2004,43.990002,13154500,39.57,105651,30.65
5/6/2004,43.830002,11523100,39.37,81128,30.5
5/7/2004,43.25,10017200,39.93,84270,29.76
5/10/2004,42.049999,16300500,38.93,106499,28.9
5/11/2004,42.599998,11286400,40.06,104486,29.4
5/12/2004,43,13372400,40.77,107913,29.58
5/13/2004,42.73,10251200,41.08,91882,29.5
5/14/2004,43.27,10644700,41.38,94622,29.85
5/17/2004,43.049999,10229800,41.55,91397,29.85
5/18/2004,42.689999,11444100,40.54,64124,29.41
5/19/2004,42.599998,13681100,41.5,81705,29.280001
5/20/2004,42.73,8332400,40.92,81705,29.25
5/21/2004,42.599998,16860700,39.93,118040,29.110001
5/24/2004,42.799999,11629700,41.72,121471,29.77
5/25/2004,43.82,12634400,41.14,100013,30.27
5/26/2004,43.549999,10021700,40.7,109886,30.02
5/27/2004,43.369999,10616600,39.44,135396,29.6
5/28/2004,43.25,10248800,39.88,75153,29.75
6/1/2004,43.700001,10000700,42.33,131220,30.16
6/2/2004,43.779999,13583600,39.96,123542,30.1
6/3/2004,43.549999,8656000,39.28,177597,29.83
6/4/2004,43.369999,10021500,38.49,115921,29.68
6/7/2004,44,10918000,38.66,101247,30.23
6/8/2004,43.889999,12847800,37.28,110335,30.1
6/9/2004,43.450001,11655300,37.54,124258,29.860001
6/10/2004,43.98,9130400,38.45,109717,30.24
6/14/2004,43.849998,9361500,37.59,71784,30.01
6/15/2004,44.080002,12675200,37.19,87403,30.440001
6/16/2004,44.73,12110000,37.32,67703,31.030001
6/17/2004,44.77,9028200,38.46,77070,31.26
6/18/2004,44.98,14795000,38.75,44603,31.219999
6/21/2004,44.73,9680900,37.63,43702,31.15
6/22/2004,44.900002,10466000,38.11,43702,31.360001
6/23/2004,45.459999,14556800,37.57,97291,31.889999
6/24/2004,45.27,10005300,37.93,69806,31.700001
6/25/2004,44.25,21641100,37.55,73627,31.52
6/28/2004,44.380001,13641200,36.24,103488,31.07
6/29/2004,44.57,10975800,35.66,75606,31.24
6/30/2004,44.41,13683200,37.05,108614,31.48
7/1/2004,44.59,12630400,38.74,143286,31.52
7/2/2004,44.720001,7989700,38.39,71639,31.639999
7/6/2004,45.099998,11357400,39.65,80281,31.719999
7/7/2004,45.369999,11595200,39.08,85517,31.91
7/8/2004,45.32,10981200,40.33,114496,31.75
7/9/2004,45.450001,8509900,39.96,72661,31.93
7/12/2004,45.439999,7527800,39.5,97975,31.75
7/13/2004,45.209999,8682200,39.44,87631,31.67
7/14/2004,45.459999,8620600,40.97,115282,32.049999
7/15/2004,45.32,7925200,40.77,75873,32.259998
7/16/2004,45.830002,11447200,41.25,65130,32.650002
7/19/2004,45.900002,9938200,41.64,82225,32.540001
7/20/2004,45.900002,9733100,40.86,82225,32.439999
7/21/2004,45.169998,11539300,40.58,82120,31.860001
7/22/2004,45.389999,11032700,41.36,84354,31.959999
